일자,현재지수,대비,등락률(%),배당수익률(%),주가이익비율,주가자산비율,시가지수,고가지수,저가지수,거래량(천주),거래대금(백만원),상장시가총액(백만원)
2011/06/16,"2,046.63",-39.90,-1.91,1.34,12.45,1.35,"2,057.16","2,068.17","2,043.81","234,158","5,887,030","1,150,630,652"
2011/06/17,"2,031.93",-14.70,-0.72,1.35,12.36,1.34,"2,057.46","2,058.67","2,008.84","282,483","8,101,624","1,142,098,434"
2011/06/20,"2,019.65",-12.28,-0.60,1.36,12.29,1.33,"2,034.35","2,047.12","2,017.52","229,184","6,377,178","1,134,887,988"
2011/06/21,"2,048.17",28.52,1.41,1.34,12.46,1.35,"2,041.15","2,051.19","2,015.86","278,610","6,813,490","1,150,933,542"
2011/06/22,"2,063.90",15.73,0.77,1.33,12.56,1.36,"2,066.91","2,074.46","2,059.36","263,839","6,353,157","1,159,768,465"
2011/06/23,"2,055.86",-8.04,-0.39,1.33,12.51,1.35,"2,048.06","2,064.96","2,048.06","259,638","5,407,198","1,155,197,053"
2011/06/24,"2,090.81",34.95,1.70,1.31,12.72,1.38,"2,063.92","2,090.82","2,062.26","294,102","8,104,801","1,174,795,233"
2011/06/27,"2,070.29",-20.52,-0.98,1.32,12.59,1.36,"2,076.01","2,076.94","2,058.40","246,532","4,958,947","1,163,016,186"
2011/06/28,"2,062.91",-7.38,-0.36,1.33,12.55,1.36,"2,092.94","2,099.94","2,062.91","328,640","5,870,037","1,158,896,707"
2011/06/29,"2,094.42",31.51,1.53,1.31,12.74,1.38,"2,097.87","2,098.95","2,081.71","256,146","5,915,864","1,177,629,255"
